Class,CapShape,CapSurface,CapColor
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,white
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,purple
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,convex,scaly,green
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,white
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,purple
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
edible,flat,scaly,green
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,white
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,gray
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,convex,smooth,buff
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,gray
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,bell,smooth,white
poisonous,bell,smooth,white
poisonous,bell,smooth,white
poisonous,bell,smooth,white
poisonous,bell,smooth,white
poisonous,bell,smooth,white
poisonous,bell,smooth,pink
poisonous,bell,smooth,pink
poisonous,bell,smooth,pink
poisonous,bell,smooth,pink
poisonous,bell,smooth,pink
poisonous,bell,smooth,pink
poisonous,bell,smooth,buff
poisonous,bell,smooth,buff
poisonous,bell,smooth,buff
poisonous,bell,smooth,buff
poisonous,bell,smooth,buff
poisonous,bell,smooth,buff
poisonous,bell,scaly,white
poisonous,bell,scaly,white
poisonous,bell,scaly,white
poisonous,bell,scaly,white
poisonous,bell,scaly,white
poisonous,bell,scaly,white
poisonous,bell,scaly,pink
poisonous,bell,scaly,pink
poisonous,bell,scaly,pink
poisonous,bell,scaly,pink
poisonous,bell,scaly,pink
poisonous,bell,scaly,pink
poisonous,bell,scaly,buff
poisonous,bell,scaly,buff
poisonous,bell,scaly,buff
poisonous,bell,scaly,buff
poisonous,bell,scaly,buff
poisonous,bell,scaly,buff
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,white
poisonous,flat,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,smooth,pink
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,smooth,buff
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,white
poisonous,flat,scaly,pink
poisonous,flat,scaly,pink
poisonous,flat,scaly,pink
poisonous,flat,scaly,pink
poisonous,flat,scaly,pink
poisonous,flat,scaly,pink
poisonous,flat,scaly,buff
poisonous,flat,scaly,buff
poisonous,flat,scaly,buff
poisonous,flat,scaly,buff
poisonous,flat,scaly,buff
poisonous,flat,scaly,buff
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,cinnamon
edible,convex,fibrous,cinnamon
edible,convex,fibrous,cinnamon
edible,convex,fibrous,cinnamon
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,fibrous,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,cinnamon
edible,convex,scaly,cinnamon
edible,convex,scaly,cinnamon
edible,convex,scaly,cinnamon
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,cinnamon
edible,flat,fibrous,cinnamon
edible,flat,fibrous,cinnamon
edible,flat,fibrous,cinnamon
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,cinnamon
edible,flat,scaly,cinnamon
edible,flat,scaly,cinnamon
edible,flat,scaly,cinnamon
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,cinnamon
edible,knobbed,fibrous,cinnamon
edible,knobbed,fibrous,cinnamon
edible,knobbed,fibrous,cinnamon
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,fibrous,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,cinnamon
edible,knobbed,scaly,cinnamon
edible,knobbed,scaly,cinnamon
edible,knobbed,scaly,cinnamon
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,buff
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,red
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,buff
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,buff
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,red
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,buff
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,red
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,pink
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,buff
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,red
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,pink
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,buff
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,red
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
poisonous,bell,grooves,white
poisonous,bell,scaly,white
poisonous,conical,grooves,white
poisonous,conical,scaly,white
poisonous,flat,grooves,white
poisonous,flat,scaly,white
poisonous,knobbed,grooves,white
poisonous,knobbed,scaly,white
poisonous,bell,fibrous,brown
poisonous,bell,fibrous,brown
poisonous,bell,fibrous,yellow
poisonous,bell,fibrous,yellow
poisonous,bell,scaly,brown
poisonous,bell,scaly,brown
poisonous,bell,scaly,yellow
