Class,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttachment,GillSpacing
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,convex,scaly,yellow,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,gray,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,fibrous,yellow,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
poisonous,flat,scaly,gray,no,foul,free,close
